,country_long,name,capacity_mw,latitude,longitude,primary_fuel,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,estimated_generation_gwh,gCO2/KWh,generation_gwh_2017_with_estimated_data,tCO2_emitted_in_2013,tCO2_emitted_in_2014,tCO2_emitted_in_2015,tCO2_emitted_in_2016,tCO2_emitted_in_2017,tCO2_emitted_in_2017_with estimated_data,tCO2_emitted_in_2018_with estimated_data_extrapolated,tCO2_emitted_in_2019_with estimated_data_extrapolated
1147,Brazil,Rondolândia,1.598,-10.8332,-61.4544,Oil power plant,,,,,,6.835253758319747,778,6.835253758319747,,,,,,5317.827423972763,5317.827423972763,5317.827423972763
1148,Brazil,Rorainópolis,2.6,0.95,-60.4085,Oil power plant,,,,,,11.121188843323743,778,11.121188843323743,,,,,,8652.284920105873,8652.284920105873,8652.284920105873
1149,Brazil,Rovema Bandeirantes,1.632,-9.626,-64.5244,Oil power plant,,,,,,6.980684689347828,778,6.980684689347828,,,,,,5430.97268831261,5430.97268831261,5430.97268831261
1150,Brazil,Rovema-Triunfo,4.34,-9.293,-63.4586,Oil power plant,,,,,,18.56383060770194,778,18.56383060770194,,,,,,14442.66021279211,14442.66021279211,14442.66021279211
1151,Brazil,Royal Palm Plaza,1.8,-22.9385,-47.0625,Oil power plant,,,,,,7.699284583839514,778,7.699284583839514,,,,,,5990.0434062271415,5990.0434062271415,5990.0434062271415
1152,Brazil,Rádio e Televisão Bandeirante,2.545,-23.544,-46.6265,Oil power plant,,,,,,10.885932925484203,778,10.885932925484203,,,,,,8469.25581602671,8469.25581602671,8469.25581602671
1153,Brazil,Rádio e Televisão Record,4.76,-23.544,-46.6265,Oil power plant,,,,,,20.36033034393116,778,20.36033034393116,,,,,,15840.337007578442,15840.337007578442,15840.337007578442
1154,Brazil,Rômulo Almeida Unidade I (Antiga Usina de Cogeração Camaçari - FAFEN Energia),138.02,-12.6619,-38.1969,Gas power plant,,,,,,991.4909691609315,443,991.4909691609315,,,,,,439230.49933829263,439230.49933829263,439230.49933829263
1155,Brazil,SDR-RC,1.08,-12.9769,-38.5075,Oil power plant,,,,,,4.619570750303709,778,4.619570750303709,,,,,,3594.026043736286,3594.026043736286,3594.026043736286
1156,Brazil,SE04,1.45,-23.6461,-46.6386,Oil power plant,,,,,,6.202201470315165,778,6.202201470315165,,,,,,4825.312743905199,4825.312743905199,4825.312743905199
1157,Brazil,SEDAL E1,2.6,-17.5907,-44.7089,Oil power plant,,,,,,11.121188843323743,778,11.121188843323743,,,,,,8652.284920105873,8652.284920105873,8652.284920105873
1158,Brazil,SHOPPING CASTANHEIRA,4.352,-1.3977,-48.425,Oil power plant,,,,,,18.615159171594208,778,18.615159171594208,,,,,,14482.593835500293,14482.593835500293,14482.593835500293
1159,Brazil,SHOPPING CENTER IGUATEMI CAXIAS,2.8992,-29.1735,-51.21,Oil power plant,,,,,,12.400981036370847,778,12.400981036370847,,,,,,9647.96324629652,9647.96324629652,9647.96324629652
1160,Brazil,SHOPPING ESTAÇÃO,1.7735999999999998,-25.4349,-49.258,Oil power plant,,,,,,7.586361743276536,778,7.586361743276536,,,,,,5902.189436269145,5902.189436269145,5902.189436269145
1161,Brazil,SHOPPING ESTAÇÃO OFFICE,2.592,-25.4349,-49.258,Oil power plant,,,,,,11.086969800728905,778,11.086969800728905,,,,,,8625.662504967087,8625.662504967087,8625.662504967087
1162,Brazil,SHOPPING MANAUS VIA NORTE,3.7,-2.9954,-59.9923,Oil power plant,,,,,,15.82630720011456,778,15.82630720011456,,,,,,12312.867001689126,12312.867001689126,12312.867001689126
1163,Brazil,SHOPPING PARALELA,1.53,-12.9327,-38.3855,Oil power plant,,,,,,6.544391896263588,778,6.544391896263588,,,,,,5091.536895293071,5091.536895293071,5091.536895293071
1164,Brazil,SHOPPING PATIO RORAIMA,1.7592,2.8541,-60.703,Oil power plant,,,,,,7.5247674666058195,778,7.5247674666058195,,,,,,5854.269089019328,5854.269089019328,5854.269089019328
1165,Brazil,SHOPPING VIA BRASIL,2.736,-22.8349,-43.315,Oil power plant,,,,,,11.702912567436064,778,11.702912567436064,,,,,,9104.865977465257,9104.865977465257,9104.865977465257
1166,Brazil,SIDERMAUA,1.44,-19.4505,-44.2161,Oil power plant,,,,,,6.159427667071612,778,6.159427667071612,,,,,,4792.034724981714,4792.034724981714,4792.034724981714
1167,Brazil,SOCIMOL,2.4,-5.1221,-42.7991,Oil power plant,,,,,,10.265712778452686,778,10.265712778452686,,,,,,7986.724541636189,7986.724541636189,7986.724541636189
1168,Brazil,SPAIPA,4.352,-22.2271,-49.8997,Oil power plant,,,,,,18.615159171594208,778,18.615159171594208,,,,,,14482.593835500293,14482.593835500293,14482.593835500293
1169,Brazil,SPO-IG,4.8,-23.5599,-46.6378,Oil power plant,,,,,,20.53142555690537,778,20.53142555690537,,,,,,15973.449083272377,15973.449083272377,15973.449083272377
1170,Brazil,STF Anexo II,1.088,-15.7767,-47.7879,Oil power plant,,,,,,4.653789792898552,778,4.653789792898552,,,,,,3620.648458875073,3620.648458875073,3620.648458875073
1171,Brazil,Sabe Alimentos,1.2,-10.4178,-36.9126,Oil power plant,,,,,,5.132856389226343,778,5.132856389226343,,,,,,3993.3622708180947,3993.3622708180947,3993.3622708180947
1172,Brazil,Salto (Antiga Eucatex),9.8,-23.196,-47.2572,Gas power plant,,,,,,70.40002534253823,443,70.40002534253823,,,,,,31187.211226744435,31187.211226744435,31187.211226744435
1173,Brazil,Sansuy,1.92,-12.6935,-38.3147,Oil power plant,,,,,,8.212570222762151,778,8.212570222762151,,,,,,6389.379633308954,6389.379633308954,6389.379633308954
1174,Brazil,Sansuy,1.825,-23.6473,-46.842,Oil power plant,,,,,,7.806219091948397,778,7.806219091948397,,,,,,6073.238453535852,6073.238453535852,6073.238453535852
1175,Brazil,Santa Fé,2.0,-21.7704,-48.5403,Oil power plant,,,,,,8.554760648710571,778,8.554760648710571,,,,,,6655.603784696825,6655.603784696825,6655.603784696825
1176,Brazil,Santa Maria das Barreiras,1.112,-8.8405,-49.7219,Oil power plant,,,,,,4.7564469206830795,778,4.7564469206830795,,,,,,3700.5157042914357,3700.5157042914357,3700.5157042914357
1177,Brazil,Santa Rosa do Purus  BBF Acre,2.0552,-9.4408,-70.485,Oil power plant,,,,,,8.790872042614982,778,8.790872042614982,,,,,,6839.298449154456,6839.298449154456,6839.298449154456
1178,Brazil,Santana,178.1,-0.0096,-51.1716,Oil power plant,,,,,,761.8014357676766,778,761.8014357676766,,,,,,592681.5170272524,592681.5170272524,592681.5170272524
1179,Brazil,Santarém,22.55,-2.4785,-54.7211,Oil power plant,,,,,,96.45492631421172,778,96.45492631421172,,,,,,75041.93267245672,75041.93267245672,75041.93267245672
1180,Brazil,Santo Antônio do Içá,3.02,-3.1005,-67.9278,Oil power plant,,,,,,12.917688579552966,778,12.917688579552966,,,,,,10049.961714892208,10049.961714892208,10049.961714892208
1181,Brazil,Sede 1,1.44,-23.5999,-46.9091,Oil power plant,,,,,,6.159427667071612,778,6.159427667071612,,,,,,4792.034724981714,4792.034724981714,4792.034724981714
1182,Brazil,Senado Federal,3.2,-15.7767,-47.7879,Oil power plant,,,,,,13.687617037936914,778,13.687617037936914,,,,,,10648.966055514918,10648.966055514918,10648.966055514918
1183,Brazil,Senador Arnon Afonso  Farias de Mello (Floresta),85.927,3.1219,-60.7085,Oil power plant,,,,,,367.5424591308767,778,367.5424591308767,,,,,,285948.0332038221,285948.0332038221,285948.0332038221
1184,Brazil,Sepé Tiaraju (Antiga Canoas),248.5726,-29.8724,-51.1374,Gas power plant,,,,,,1785.6650346388392,443,1785.6650346388392,,,,,,791049.6103450058,791049.6103450058,791049.6103450058
1185,Brazil,Sergifil Indústria Têxtil,2.4,-10.9902,-37.0854,Oil power plant,,,,,,10.265712778452686,778,10.265712778452686,,,,,,7986.724541636189,7986.724541636189,7986.724541636189
1186,Brazil,Sergipe Industrial Filial,1.296,-10.9071,-37.0622,Oil power plant,,,,,,5.543484900364453,778,5.543484900364453,,,,,,4312.831252483544,4312.831252483544,4312.831252483544
1187,Brazil,Serra do Navio,21.6,0.9,-51.9925,Oil power plant,,,,,,92.39141500607418,778,92.39141500607418,,,,,,71880.52087472571,71880.52087472571,71880.52087472571
1188,Brazil,Shopping Boa Vista,1.75,-8.056,-34.878,Oil power plant,,,,,,7.485415567621751,778,7.485415567621751,,,,,,5823.653311609723,5823.653311609723,5823.653311609723
1189,Brazil,Shopping Campo Grande,4.655,-20.9092,-54.2402,Gas power plant,,,,,,33.440012037705664,443,33.440012037705664,,,,,,14813.92533270361,14813.92533270361,14813.92533270361
1190,Brazil,Shopping Center Granja Vianna,3.5,-23.5888,-46.8241,Oil power plant,,,,,,14.970831135243502,778,14.970831135243502,,,,,,11647.306623219445,11647.306623219445,11647.306623219445
1191,Brazil,Shopping Center Recife Diesel,1.0,-8.1152,-34.8957,Oil power plant,,,,,,4.277380324355287,778,4.277380324355287,,,,,,3327.801892348413,3327.801892348413,3327.801892348413
1192,Brazil,Shopping Center Vale,2.055,-23.6461,-46.6386,Gas power plant,,,,,,14.762454293766947,443,14.762454293766947,,,,,,6539.767252138758,6539.767252138758,6539.767252138758
1193,Brazil,Shopping Cidade Jardim,4.0,-23.5952,-46.688,Oil power plant,,,,,,17.109521297421146,778,17.109521297421146,,,,,,13311.207569393651,13311.207569393651,13311.207569393651
1194,Brazil,Shopping Guararapes,2.5,-8.1638,-34.9108,Oil power plant,,,,,,10.693450810888217,778,10.693450810888217,,,,,,8319.504730871033,8319.504730871033,8319.504730871033
1195,Brazil,Shopping Interlagos,1.75,-23.6627,-46.6575,Gas power plant,,,,,,12.571433096881828,443,12.571433096881828,,,,,,5569.144861918649,5569.144861918649,5569.144861918649
1196,Brazil,Shopping Nova América,3.6,-22.8732,-43.2622,Oil power plant,,,,,,15.398569167679028,778,15.398569167679028,,,,,,11980.086812454283,11980.086812454283,11980.086812454283
1197,Brazil,Shopping Parauapebas,2.032,-6.1477,-50.4803,Oil power plant,,,,,,8.691636819089942,778,8.691636819089942,,,,,,6762.093445251974,6762.093445251974,6762.093445251974
1198,Brazil,Shopping Park Europeu,2.032,-26.9147,-49.0571,Oil power plant,,,,,,8.691636819089942,778,8.691636819089942,,,,,,6762.093445251974,6762.093445251974,6762.093445251974
1199,Brazil,Shopping Park dos Lagos,2.24,-22.8745,-42.0086,Oil power plant,,,,,,9.581331926555842,778,9.581331926555842,,,,,,7454.276238860445,7454.276238860445,7454.276238860445
1200,Brazil,Shopping Parque das Bandeiras,3.355,-22.9251,-47.179,Oil power plant,,,,,,14.350610988211985,778,14.350610988211985,,,,,,11164.775348828924,11164.775348828924,11164.775348828924
1201,Brazil,Shopping Porto Velho,4.015,-8.758,-63.8945,Oil power plant,,,,,,17.173682002286473,778,17.173682002286473,,,,,,13361.124597778875,13361.124597778875,13361.124597778875
1202,Brazil,Shopping Praia da Costa,1.8,-20.3257,-40.2844,Oil power plant,,,,,,7.699284583839514,778,7.699284583839514,,,,,,5990.0434062271415,5990.0434062271415,5990.0434062271415
1203,Brazil,Shopping Taboão,3.355,-23.598,-46.7435,Gas power plant,,,,,,24.101233165736307,443,24.101233165736307,,,,,,10676.846292421184,10676.846292421184,10676.846292421184
1204,Brazil,Shopping Tacaruna,2.6,-8.0352,-34.9237,Gas power plant,,,,,,18.677557743938717,443,18.677557743938717,,,,,,8274.158080564852,8274.158080564852,8274.158080564852
1205,Brazil,Shopping Villa-Lobos,3.64,-23.5463,-46.7116,Oil power plant,,,,,,15.569664380653244,778,15.569664380653244,,,,,,12113.198888148223,12113.198888148223,12113.198888148223
1206,Brazil,Sinterama,1.524,-21.3847,-45.9568,Oil power plant,,,,,,6.518727614317457,778,6.518727614317457,,,,,,5071.570083938981,5071.570083938981,5071.570083938981
1207,Brazil,Sistema backup de geração da Estação de Compressão de Campo Grande/MS,1.2,-20.9092,-54.2402,Gas power plant,,,,,,8.620411266433253,443,8.620411266433253,,,,,,3818.842191029931,3818.842191029931,3818.842191029931
1208,Brazil,Sistema backup de geração da Estação de Compressão de Capão Bonito/SP,1.1984,-23.9475,-48.4856,Gas power plant,,,,,,8.608917384744677,443,8.608917384744677,,,,,,3813.750401441892,3813.750401441892,3813.750401441892
1209,Brazil,Sistema backup de geração da Estação de Compressão de Gás Natural de Paulínia/SP,1.15,-22.7164,-47.1192,Gas power plant,,,,,,8.261227463665204,443,8.261227463665204,,,,,,3659.723766403685,3659.723766403685,3659.723766403685
1210,Brazil,Sistema backup de geração da Estação de Compressão de Iacanga/SP,2.0,-21.8118,-49.0083,Gas power plant,,,,,,14.36735211072209,443,14.36735211072209,,,,,,6364.736985049885,6364.736985049885,6364.736985049885
1211,Brazil,Sistema backup de geração da Estação de Compressão de Mirandópolis/SP,2.0,-21.1807,-51.1428,Gas power plant,,,,,,14.36735211072209,443,14.36735211072209,,,,,,6364.736985049885,6364.736985049885,6364.736985049885
1212,Brazil,Sistema backup de geração da Estação de Compressão de Penápolis/SP,1.2,-21.4999,-50.0916,Gas power plant,,,,,,8.620411266433253,443,8.620411266433253,,,,,,3818.842191029931,3818.842191029931,3818.842191029931
1213,Brazil,Sistema backup de geração da Estação de Compressão de São Carlos/SP,1.355,-22.0466,-47.9355,Gas power plant,,,,,,9.733881055014217,443,9.733881055014217,,,,,,4312.109307371298,4312.109307371298,4312.109307371298
1214,Brazil,Sistema de Cogeração da  RECAP,22.5,-23.6388,-46.4666,Oil power plant,,,,,,96.24105729799395,778,96.24105729799395,,,,,,74875.5425778393,74875.5425778393,74875.5425778393
1215,Brazil,Sistema de Geração do Município de Feijó,4.2628,-8.1635,-70.3494,Oil power plant,,,,,,18.233616846661715,778,18.233616846661715,,,,,,14185.753906702814,14185.753906702814,14185.753906702814
1216,Brazil,Sociedade Hospitalar Samaritano,2.0384,-23.544,-46.6265,Oil power plant,,,,,,8.719012053165816,778,8.719012053165816,,,,,,6783.391377363005,6783.391377363005,6783.391377363005
1217,Brazil,Sociedade de Educação Tiradentes,2.8000000000000003,-10.9902,-37.0854,Oil power plant,,,,,,11.976664908194802,778,11.976664908194802,,,,,,9317.845298575556,9317.845298575556,9317.845298575556
1218,Brazil,Sonda - São Bernardo,2.16,-23.69,-46.5555,Oil power plant,,,,,,9.23914150060742,778,9.23914150060742,,,,,,7188.0520874725735,7188.0520874725735,7188.0520874725735
1219,Brazil,Souza Cruz Cachoeirinha,2.952,-29.947,-51.0845,Gas power plant,,,,,,21.206211715425805,443,21.206211715425805,,,,,,9394.351789933631,9394.351789933631,9394.351789933631
1220,Brazil,Stepie Ulb,3.3000000000000003,-29.914,-51.1745,Gas power plant,,,,,,23.70613098269145,443,23.70613098269145,,,,,,10501.816025332313,10501.816025332313,10501.816025332313
1221,Brazil,Suape  CGDe  Koblitz Energia Ltda.,4.0,-8.283,-35.0255,Gas power plant,,,,,,28.73470422144418,443,28.73470422144418,,,,,,12729.47397009977,12729.47397009977,12729.47397009977
1222,Brazil,Suape II,381.259,-8.283,-35.0255,Oil power plant,,,,,,1630.7897450833718,778,1630.7897450833718,,,,,,1268754.4216748632,1268754.4216748632,1268754.4216748632
1223,Brazil,Subestação CPD,3.22,-20.2614,-40.2473,Oil power plant,,,,,,13.773164644424027,778,13.773164644424027,,,,,,10715.522093361893,10715.522093361893,10715.522093361893
1224,Brazil,Super Shopping Osasco,2.5504,-23.5316,-46.7619,Oil power plant,,,,,,10.909030779235726,778,10.909030779235726,,,,,,8487.225946245395,8487.225946245395,8487.225946245395
1225,Brazil,Supercenter Granja Viana,1.44,-23.5438,-46.6264,Oil power plant,,,,,,6.159427667071612,778,6.159427667071612,,,,,,4792.034724981714,4792.034724981714,4792.034724981714
1226,Brazil,Supercenter Tijuca,1.4080000000000001,-22.899,-43.1985,Oil power plant,,,,,,6.022551496692243,778,6.022551496692243,,,,,,4685.545064426565,4685.545064426565,4685.545064426565
1227,Brazil,Supermercado Mundial,1.68,-22.8988,-43.198,Oil power plant,,,,,,7.18599894491688,778,7.18599894491688,,,,,,5590.707179145333,5590.707179145333,5590.707179145333
1228,Brazil,Supershopping Osasco,1.3,-23.5316,-46.7619,Gas power plant,,,,,,9.338778871969359,443,9.338778871969359,,,,,,4137.079040282426,4137.079040282426,4137.079040282426
1229,Brazil,Suzano,38.4,-23.539,-46.3015,Gas power plant,,,,,,275.8531605258641,443,275.8531605258641,,,,,,122202.9501129578,122202.9501129578,122202.9501129578
1230,Brazil,SÃO BERNARDO PLAZA,1.3512000000000002,-23.7191,-46.5339,Oil power plant,,,,,,5.779596294268863,778,5.779596294268863,,,,,,4496.525916941176,4496.525916941176,4496.525916941176
1231,Brazil,São Jerônimo,20.0,-29.9638,-51.7255,Coal power plant,,,,,,191.587110227754,1050,191.587110227754,,,,,,201166.4657391417,201166.4657391417,201166.4657391417
1232,Brazil,São José,50.0,-3.0543,-59.9404,Oil power plant,,,,,,213.8690162177643,778,213.8690162177643,,,,,,166390.09461742063,166390.09461742063,166390.09461742063
1233,Brazil,São José do Rio Claro,7.56,-13.4271,-56.7422,Oil power plant,,,,,,32.336995252125966,778,32.336995252125966,,,,,,25158.182306154,25158.182306154,25158.182306154
1234,Brazil,Síncrotron,2.0,-22.902,-47.0515,Oil power plant,,,,,,8.554760648710571,778,8.554760648710571,,,,,,6655.603784696825,6655.603784696825,6655.603784696825
1235,Brazil,T.K.S. Tatuapé,1.056,-23.544,-46.6265,Oil power plant,,,,,,4.5169136225191835,778,4.5169136225191835,,,,,,3514.1587983199247,3514.1587983199247,3514.1587983199247
1236,Brazil,TAD,3.2,-13.3019,-56.5635,Oil power plant,,,,,,13.687617037936914,778,13.687617037936914,,,,,,10648.966055514918,10648.966055514918,10648.966055514918
1237,Brazil,TANG-BR,1.28,-22.7427,-42.7728,Oil power plant,,,,,,5.475046815174767,778,5.475046815174767,,,,,,4259.586422205968,4259.586422205968,4259.586422205968
1238,Brazil,TERESINA SHOPPING CONDOMÍNIO,4.0,-5.0805,-42.7794,Oil power plant,,,,,,17.109521297421146,778,17.109521297421146,,,,,,13311.207569393651,13311.207569393651,13311.207569393651
1239,Brazil,TEXTIL CRISTINA,1.52,-26.9016,-48.8139,Oil power plant,,,,,,6.501618093020036,778,6.501618093020036,,,,,,5058.258876369588,5058.258876369588,5058.258876369588
1240,Brazil,TRT,21.0,-22.5218,-44.0953,Coal power plant,,,,,,201.16646573914173,1050,201.16646573914173,,,,,,211224.78902609882,211224.78902609882,211224.78902609882
1241,Brazil,TS5 Tower 4,4.92,-23.6461,-46.6386,Gas power plant,,,,,,35.34368619237634,443,35.34368619237634,,,,,,15657.252983222717,15657.252983222717,15657.252983222717
1242,Brazil,Tambaqui,93.046,-3.098,-60.0155,Oil power plant,,,,,,397.993129659962,778,397.993129659962,,,,,,309638.6548754504,309638.6548754504,309638.6548754504
1243,Brazil,Tapauá,3.78,-5.6174,-63.1783,Oil power plant,,,,,,16.168497626062983,778,16.168497626062983,,,,,,12579.091153077,12579.091153077,12579.091153077
1244,Brazil,Tapurah,2.2816,-12.768,-56.5445,Oil power plant,,,,,,9.75927094804902,778,9.75927094804902,,,,,,7592.712797582138,7592.712797582138,7592.712797582138
1245,Brazil,Tarauacá  CEA,7.65,-8.1608,-70.7658,Oil power plant,,,,,,32.721959481317946,778,32.721959481317946,,,,,,25457.68447646536,25457.68447646536,25457.68447646536
1246,Brazil,Tecelagem de Fitas Santa Júlia,2.0,-22.7757,-47.3103,Oil power plant,,,,,,8.554760648710571,778,8.554760648710571,,,,,,6655.603784696825,6655.603784696825,6655.603784696825
1247,Brazil,Tecon Suape,2.0,-8.4335,-35.0785,Oil power plant,,,,,,8.554760648710571,778,8.554760648710571,,,,,,6655.603784696825,6655.603784696825,6655.603784696825
1248,Brazil,Tecumseh Bairro Jardim Jockey Clube,3.84,-22.014,-47.8815,Oil power plant,,,,,,16.425140445524303,778,16.425140445524303,,,,,,12778.759266617908,12778.759266617908,12778.759266617908
1249,Brazil,Tecumseh Bairro Vila Izabel,3.84,-22.014,-47.8815,Oil power plant,,,,,,16.425140445524303,778,16.425140445524303,,,,,,12778.759266617908,12778.759266617908,12778.759266617908
1250,Brazil,Tefé,17.245,-3.3505,-64.6608,Oil power plant,,,,,,73.76342369350691,778,73.76342369350691,,,,,,57387.94363354838,57387.94363354838,57387.94363354838
1251,Brazil,Telesp,1.12,-23.5066,-46.9,Oil power plant,,,,,,4.790665963277921,778,4.790665963277921,,,,,,3727.1381194302226,3727.1381194302226,3727.1381194302226
1252,Brazil,Terminal Central,1.2,-19.0238,-48.3223,Oil power plant,,,,,,5.132856389226343,778,5.132856389226343,,,,,,3993.3622708180947,3993.3622708180947,3993.3622708180947
1253,Brazil,Termo Norte II,349.95,-8.7905,-63.8061,Gas power plant,,,,,,2513.927435573597,443,2513.927435573597,,,,,,1113669.8539591036,1113669.8539591036,1113669.8539591036
1254,Brazil,Termocabo,49.5,-8.2835,-35.0239,Gas power plant,,,,,,355.5919647403717,443,355.5919647403717,,,,,,157527.24037998467,157527.24037998467,157527.24037998467
1255,Brazil,Termoceará,219.077,-3.6885,-38.8622,Gas power plant,,,,,,1573.7781991803315,443,1573.7781991803315,,,,,,697183.7422368869,697183.7422368869,697183.7422368869
1256,Brazil,Termomanaus,143.04,-7.8568,-35.0094,Oil power plant,,,,,,611.8364815957801,778,611.8364815957801,,,,,,476008.78268151695,476008.78268151695,476008.78268151695
1257,Brazil,Termomecânica São Paulo,4.9239999999999995,-23.69,-46.5555,Oil power plant,,,,,,21.06182071712543,778,21.06182071712543,,,,,,16386.096517923583,16386.096517923583,16386.096517923583
1258,Brazil,Termonordeste,170.852,-7.1614,-34.8603,Oil power plant,,,,,,730.7989831767494,778,730.7989831767494,,,,,,568561.608911511,568561.608911511,568561.608911511
1259,Brazil,Termopernambuco,532.7556999999998,-8.3991,-34.9569,Gas power plant,,,,,,3827.144365447112,443,3827.144365447112,,,,,,1695424.9538930706,1695424.9538930706,1695424.9538930706
1260,Brazil,Thyssenkrupp Metalúrgica Campo Limpo,4.0,-23.2041,-46.7683,Oil power plant,,,,,,17.109521297421146,778,17.109521297421146,,,,,,13311.207569393651,13311.207569393651,13311.207569393651
1261,Brazil,Tishman Spyer,2.65,-23.5013,-46.8678,Oil power plant,,,,,,11.335057859541507,778,11.335057859541507,,,,,,8818.675014723292,8818.675014723292,8818.675014723292
1262,Brazil,Tivit Barra (Antiga Optiglobe Rio),5.4744,-22.9799,-43.4208,Oil power plant,,,,,,23.41609084765058,778,23.41609084765058,,,,,,18217.71867947215,18217.71867947215,18217.71867947215
1263,Brazil,Tivit Transamérica  (Antiga Optiglobe São Paulo),5.4744,-23.646,-46.7103,Oil power plant,,,,,,23.41609084765058,778,23.41609084765058,,,,,,18217.71867947215,18217.71867947215,18217.71867947215
1264,Brazil,Torre D,1.82,-23.6461,-46.6386,Oil power plant,,,,,,7.784832190326622,778,7.784832190326622,,,,,,6056.5994440741115,6056.5994440741115,6056.5994440741115
1265,Brazil,Torre E,3.0,-23.6461,-46.6386,Oil power plant,,,,,,12.832140973065858,778,12.832140973065858,,,,,,9983.405677045237,9983.405677045237,9983.405677045237
1266,Brazil,Torre Eldorado,4.206,-23.5691,-46.688,Gas power plant,,,,,,30.214541488848557,443,30.214541488848557,,,,,,13385.04187955991,13385.04187955991,13385.04187955991
1267,Brazil,Torre Santander,8.934000000000003,-23.5435,-46.6266,Oil power plant,,,,,,38.214115817790145,778,38.214115817790145,,,,,,29730.582106240734,29730.582106240734,29730.582106240734
1268,Brazil,Totvs,2.08,-23.5435,-46.6266,Oil power plant,,,,,,8.896951074658995,778,8.896951074658995,,,,,,6921.827936084698,6921.827936084698,6921.827936084698
1269,Brazil,Transtechnology,2.032,-23.6821,-46.6133,Oil power plant,,,,,,8.691636819089942,778,8.691636819089942,,,,,,6762.093445251974,6762.093445251974,6762.093445251974
1270,Brazil,Turvo I,1.0,-28.9238,-49.6741,Oil power plant,,,,,,4.277380324355287,778,4.277380324355287,,,,,,3327.801892348413,3327.801892348413,3327.801892348413
1271,Brazil,U-50,50.0,-8.3636,-34.9975,Oil power plant,,,,,,213.8690162177643,778,213.8690162177643,,,,,,166390.09461742063,166390.09461742063,166390.09461742063
1272,Brazil,UG Diesel Granol Bebedouro,4.14,-20.9336,-48.4824,Oil power plant,,,,,,17.708354542830886,778,17.708354542830886,,,,,,13777.09983432243,13777.09983432243,13777.09983432243
1273,Brazil,UGPU,7.7,-23.182,-46.8745,Gas power plant,,,,,,55.31430562628005,443,55.31430562628005,,,,,,24504.237392442064,24504.237392442064,24504.237392442064
1274,Brazil,UNIME UNIÃO M EDUC CULTURA - LAURO DE FREITAS,1.2,-12.8865,-38.3069,Oil power plant,,,,,,5.132856389226343,778,5.132856389226343,,,,,,3993.3622708180947,3993.3622708180947,3993.3622708180947
1275,Brazil,UT UGPU Itabirito,4.9512,-20.2274,-43.9564,Gas power plant,,,,,,35.567816885303614,443,35.567816885303614,,,,,,15756.542880189501,15756.542880189501,15756.542880189501
1276,Brazil,Uarini,3.1,-2.9821,-65.1483,Oil power plant,,,,,,13.25987900550139,778,13.25987900550139,,,,,,10316.18586628008,10316.18586628008,10316.18586628008
1277,Brazil,Uberlândia Refrescos,1.15,-18.8933,-48.2336,Oil power plant,,,,,,4.91898737300858,778,4.91898737300858,,,,,,3826.972176200675,3826.972176200675,3826.972176200675
1278,Brazil,Unipac,3.5,-22.105,-50.1625,Oil power plant,,,,,,14.970831135243502,778,14.970831135243502,,,,,,11647.306623219445,11647.306623219445,11647.306623219445
1279,Brazil,Uruguaiana,639.9,-29.7599,-56.9905,Gas power plant,,,,,,4596.834307825532,443,4596.834307825532,,,,,,2036397.5983667106,2036397.5983667106,2036397.5983667106
1280,Brazil,Usina Ala Mega,1.456,-23.6461,-46.6386,Oil power plant,,,,,,6.227865752261298,778,6.227865752261298,,,,,,4845.27955525929,4845.27955525929,4845.27955525929
1281,Brazil,VILMA ALIMENTOS,2.5392,-19.9474,-44.0022,Oil power plant,,,,,,10.86112411960294,778,10.86112411960294,,,,,,8449.954565051086,8449.954565051086,8449.954565051086
1282,Brazil,VIVA OPEN MALL,1.524,-30.0278,-51.1578,Oil power plant,,,,,,6.518727614317457,778,6.518727614317457,,,,,,5071.570083938981,5071.570083938981,5071.570083938981
1283,Brazil,Vale Complexo Tubarão - 7GE,1.6,-20.2784,-40.2413,Oil power plant,,,,,,6.8438085189684585,778,6.8438085189684585,,,,,,5324.483027757461,5324.483027757461,5324.483027757461
1284,Brazil,Vale Complexo Tubarão GE 8,1.6,-20.256,-40.2353,Oil power plant,,,,,,6.8438085189684585,778,6.8438085189684585,,,,,,5324.483027757461,5324.483027757461,5324.483027757461
1285,Brazil,Vale Complexo Tubarão GE2,2.56,-20.264,-40.2431,Oil power plant,,,,,,10.950093630349533,778,10.950093630349533,,,,,,8519.172844411936,8519.172844411936,8519.172844411936
1286,Brazil,Vale Fertilizantes Cajati (Antiga Serrana),10.7,-24.732,-48.1135,Oil power plant,,,,,,45.76796947060157,778,45.76796947060157,,,,,,35607.48024812802,35607.48024812802,35607.48024812802
1287,Brazil,Vale Fertilizantes Catalão,1.8248,-18.1585,-47.899,Oil power plant,,,,,,7.805363615883527,778,7.805363615883527,,,,,,6072.572893157384,6072.572893157384,6072.572893157384
1288,Brazil,Vale Fertilizantes Cubatão (Antiga Bunge nº 1 Cubatão),11.5,-23.8413,-46.3721,Oil power plant,,,,,,49.18987373008579,778,49.18987373008579,,,,,,38269.721762006746,38269.721762006746,38269.721762006746
1289,Brazil,Vale Fertilizantes Tapira,1.8248,-19.8803,-46.8444,Oil power plant,,,,,,7.805363615883527,778,7.805363615883527,,,,,,6072.572893157384,6072.572893157384,6072.572893157384
